,doc,token,pos,tag,nerLabel
4325,286,huge,JJ,O,Nothing
4326,286,number,NN,O,NEB
4327,286,of,IN,O,Nothing
4328,286,he,PRP,O,Nothing
4329,286,printers,VBZ,O,Nothing
4330,286,lots,NNS,B-ARG1,NEB
4331,286,are,VBP,O,Nothing
4332,286,internet,JJ,B-ARGM-MNR,NEB
4333,286,connected,VBN,B-V,Nothing
4334,287,were,VBD,O,Nothing
4335,287,currently,RB,O,Nothing
4336,287,working,VBG,O,Nothing
4337,287,on,IN,O,Nothing
4338,287,dealing,VBG,O,Nothing
4339,287,with,IN,O,Nothing
4340,287,these,DT,O,Nothing
4341,287,relentless,NN,O,NEB
4342,287,dos,NN,O,NEI
4343,287,attacks,NNS,O,NEO
4344,287,i,VBP,B-ARG0,Nothing
4345,287,will,MD,B-ARGM-MOD,Nothing
4346,287,update,VB,B-V,Nothing
4347,287,you,PRP,B-ARG1,Nothing
4348,287,guys,NNS,I-ARG1,NEB
4349,287,soon,RB,B-ARGM-TMP,Nothing
4350,288,ass,NN,O,NEB
4351,288,vulnerability,NN,O,NEO
4352,288,in,IN,O,Nothing
4353,288,universal,JJ,O,NEB
4354,288,studios,NNS,O,NEI
4355,288,singapore,VBP,B-V,NEO
4356,288,website,JJ,O,Nothing
4357,289,microsoft,JJ,B-ARG1,NEB
4358,289,windows,NNS,I-ARG1,NEO
4359,289,zero,CD,I-ARG1,Nothing
4360,289,day,NN,I-ARG1,NEB
4361,289,vulnerability,NN,I-ARG1,NEO
4362,289,disclosed,VBD,B-V,Nothing
4363,289,through,IN,B-ARGM-MNR,Nothing
4364,289,twitter,NN,I-ARGM-MNR,NEB
4365,289,net,NN,I-ARGM-MNR,NEO
4366,290,strive,JJ,O,Nothing
4367,290,network,NN,O,NEB
4368,290,ryan,JJ,O,Nothing
4369,290,brady,NN,O,NEB
4370,290,of,IN,O,Nothing
4371,290,dos,NN,O,NEB
4372,290,harry,NN,O,NEO
4373,290,that,WDT,O,Nothing
4374,290,to,TO,O,Nothing
4375,290,lame,VB,O,Nothing
4376,290,in,IN,O,Nothing
4377,290,a,DT,O,Nothing
4378,290,come,NN,O,NEB
4379,290,and,CC,O,Nothing
4380,290,jack,VB,O,NEB
4381,290,your,PRP$,O,Nothing
4382,290,do,NN,O,NEB
4383,290,and,CC,O,Nothing
4384,290,shutdown,VB,O,Nothing
4385,290,strive,JJ,O,Nothing
4386,290,up,RP,O,Nothing
4387,290,but,CC,O,Nothing
4388,290,only,RB,O,Nothing
4389,290,if,IN,O,Nothing
4390,290,your,PRP$,O,Nothing
4391,290,still,RB,O,Nothing
4392,290,there,EX,O,Nothing
4393,290,platform,VB,O,Nothing
4394,290,someone,NN,O,NEB
4395,290,told,VBD,O,Nothing
4396,290,me,PRP,O,Nothing
4397,290,a,DT,O,Nothing
4398,290,maybe,RB,O,Nothing
4399,290,selling,NN,O,NEB
4400,290,or,CC,O,Nothing
4401,290,thank,NN,B-V,NEB
4402,290,god,NN,B-ARG1,NEO
4403,291,insight,NN,B-ARG0,NEB
4404,291,into,IN,I-ARG0,Nothing
4405,291,home,NN,I-ARG0,NEB
4406,291,automation,NN,I-ARG0,NEI
4407,291,reveals,NNS,B-V,NEI
4408,291,vulnerability,NN,B-ARG1,NEO
4409,291,in,IN,I-ARG1,Nothing
4410,291,simple,JJ,I-ARG1,Nothing
4411,291,it,PRP,I-ARG1,Nothing
4412,291,product,NN,I-ARG1,NEB
4413,291,cafe,JJ,I-ARG1,Nothing
4414,291,blogs,NNS,I-ARG1,NEB
4415,291,am,VBP,I-ARG1,Nothing
4416,291,cafe,JJ,I-ARG1,Nothing
4417,292,looks,NNS,O,NEB
4418,292,like,IN,O,Nothing
4419,292,we,PRP,B-ARG1,Nothing
4420,292,were,VBD,O,Nothing
4421,292,dosed,VBN,B-V,Nothing
4422,292,over,IN,B-ARG2,Nothing
4423,292,of,IN,B-ARGM-EXT,Nothing
4424,292,bit,NN,I-ARGM-EXT,NEB
4425,293,hmm,NN,O,NEB
4426,293,says,VBZ,O,Nothing
4427,293,ransom,NN,B-ARG1,NEI
4428,293,are,VBP,O,Nothing
4429,293,attack,NN,B-ARG1,NEB
4430,293,turned,VBD,B-V,Nothing
4431,293,into,IN,B-ARG2,Nothing
4432,293,healthcare,NN,I-ARG2,NEB
4433,293,data,NNS,I-ARG2,NEI
4434,293,breach,NN,I-ARG2,NEI
4435,293,healthcare,NN,I-ARG2,NEB
4436,293,security,NN,I-ARG2,NEI
4437,293,hospital,NN,I-ARG2,NEI
4438,293,ransom,NN,I-ARG2,NEI
4439,293,ware,NN,I-ARG2,NEI
4440,293,healthcare,NN,I-ARG2,NEB
4441,293,breach,NN,I-ARG2,NEI
4442,293,by,IN,I-ARG2,Nothing
4443,293,security,NN,O,NEI
4444,293,it,PRP,O,Nothing
4445,294,law,NN,B-ARG0,NEB
4446,294,in,IN,I-ARG0,Nothing
4447,294,fisher,NN,I-ARG0,NEB
4448,294,banking,NN,I-ARG0,NEI
4449,294,platform,NN,I-ARG0,NEO
4450,294,exposed,VBD,B-V,Nothing
4451,294,personal,JJ,B-ARG1,NEB
4452,294,data,NNS,I-ARG1,NEI
4453,294,cube,VBP,I-ARG1,Nothing
4454,294,security,NN,O,NEB
4455,294,vulnerability,NN,O,NEI
4456,294,data,NNS,O,NEI
4457,294,reach,NN,O,NEO
4458,295,open,JJ,B-ARG0,NEB
4459,295,ssh,NN,I-ARG0,NEB
4460,295,vulnerability,NN,I-ARG0,NEI
4461,295,affecting,VBG,B-V,Nothing
4462,295,all,DT,B-ARG1,Nothing
4463,295,versions,NNS,I-ARG1,NEB
4464,295,back,RB,I-ARG1,Nothing
4465,295,to,TO,I-ARG1,Nothing
4466,295,of,IN,I-ARG1,Nothing
4467,295,of,IN,I-ARG1,Nothing
4468,295,open,JJ,I-ARG1,NEB
4469,295,ssh,NN,I-ARG1,NEB
4470,295,vulnerability,NN,I-ARG1,NEI
4471,295,security,NN,I-ARG1,NEO
4472,296,will,MD,O,Nothing
4473,296,upload,VB,O,Nothing
4474,296,some,DT,O,Nothing
4475,296,of,IN,O,Nothing
4476,296,yesterdays,NNS,B-ARG1,NEB
4477,296,videos,NNS,I-ARG1,NEO
4478,296,which,WDT,B-R-ARG1,Nothing
4479,296,died,VBD,B-V,Nothing
4480,296,during,IN,B-ARGM-TMP,Nothing
4481,296,the,DT,I-ARGM-TMP,Nothing
4482,296,latest,JJS,I-ARGM-TMP,NEB
4483,296,dos,NN,I-ARGM-TMP,NEO
4484,297,ave,NN,B-ARG0,NEB
4485,297,of,IN,I-ARG0,Nothing
4486,297,of,IN,I-ARG0,Nothing
4487,297,1000532,CD,I-ARG0,NEB
4488,297,beep,JJ,I-ARG0,NEB
4489,297,beep,NN,I-ARG0,NEB
4490,297,version,NN,I-ARG0,NEO
4491,297,a,DT,I-ARG0,Nothing
4492,297,a,DT,I-ARG0,Nothing
4493,297,and,CC,I-ARG0,Nothing
4494,297,up,RB,I-ARG0,Nothing
4495,297,contains,VBZ,B-V,Nothing
4496,297,a,DT,B-ARG1,Nothing
4497,297,external,JJ,I-ARG1,NEB
4498,297,control,NN,I-ARG1,NEO
4499,297,of,IN,I-ARG1,Nothing
4500,297,file,NN,I-ARG1,NEB
4501,297,name,NN,I-ARG1,NEO
4502,297,or,CC,I-ARG1,Nothing
4503,297,path,NN,I-ARG1,NEB
4504,297,vulnerability,NN,I-ARG1,NEO
4505,297,in,IN,I-ARG1,Nothing
4506,298,good,JJ,B-ARGM-ADJ,NEB
4507,298,slides,VBZ,B-V,Nothing
4508,298,the,DT,B-ARG1,Nothing
4509,298,advanced,JJ,I-ARG1,NEB
4510,298,exploitation,NN,I-ARG1,NEB
4511,298,of,IN,I-ARG1,Nothing
4512,298,of,IN,I-ARG1,Nothing
4513,298,bit,NN,I-ARG1,NEB
4514,298,edge,VBP,I-ARG1,Nothing
4515,298,browser,NN,I-ARG1,NEB
4516,298,use,NN,I-ARG1,NEO
4517,298,after,IN,O,Nothing
4518,298,free,JJ,O,Nothing
4519,298,vulnerability,NN,O,NEO
4520,298,on,IN,O,Nothing
4521,298,windows,NNS,O,NEI
4522,298,of,IN,O,Nothing
4523,298,exploitation,NN,O,NEB
4524,298,windows,NNS,O,NEI
4525,298,vulnerability,NN,O,NEO
4526,299,data,NNS,B-ARG0,NEB
4527,299,leak,NN,I-ARG0,NEO
4528,299,from,IN,I-ARG0,Nothing
4529,299,has,VBZ,I-ARG0,Nothing
4530,299,he,PRP,I-ARG0,Nothing
4531,299,hotels,VBZ,I-ARG0,Nothing
4532,299,may,MD,B-ARGM-MOD,Nothing
4533,299,affect,VB,B-V,Nothing
4534,299,a,DT,B-ARG1,Nothing
4535,299,of,IN,I-ARG1,Nothing
4536,299,million,CD,I-ARG1,Nothing
4537,299,customers,NNS,I-ARG1,Nothing
4538,301,protect,VB,O,Nothing
4539,301,your,PRP$,O,Nothing
4540,301,customers,NNS,O,NEB
4541,301,access,NN,B-V,NEI
4542,301,press,NN,B-ARG1,NEI
4543,301,shop,NN,I-ARG1,NEO
4544,301,anti,JJ,O,Nothing
4545,301,dos,JJ,O,Nothing
4546,301,attack,NN,O,NEB
4547,301,press,NN,O,NEI
4548,301,shop,NN,O,NEO
